deal_id,acquirer,target,acquirer_ticker,announce_date,decision_date,close_or_termination_date,status,deal_value_usd_b,sector,deal_type,payment_type,cross_border,premium_pct,regulatory_risk,notes,primary_source,source_page,citation_count,source_quality_score
goog_meebo_2012_70f87e3f,Alphabet,Meebo,GOOG,2012-06-04,2012-06-04,2012-06-04,completed,,Software,horizontal,unknown,yes,25,medium,Social networking,https://thenextweb.com/google/2012/06/04/google-is-acquiring-messaging-service-meebo/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_quickoffice_2012_ff20da44,Alphabet,Quickoffice,GOOG,2012-06-05,2012-06-05,2012-06-05,completed,,Software,horizontal,unknown,yes,25,medium,Mobile office suite,http://googleblog.blogspot.com/2012/06/google-quickoffice-get-more-done.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_press_play_2012_35eac565,Microsoft,Press Play,MSFT,2012-06-05,2012-06-05,2012-06-05,completed,,Software,horizontal,unknown,yes,25,medium,Video games,https://thenextweb.com/news/microsoft-acquires-bootstrapped-danish-game-studio-press-play,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_yammer_2012_2902fdc2,Microsoft,Yammer,MSFT,2012-06-25,2012-06-25,2012-06-25,completed,,Software,horizontal,unknown,no,25,low,Social networking,https://www.usatoday.com/tech/news/story/2012-06-25/microsoft-yammer-aquisition/55811172/1#,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
intc_biometric_technologies_2012_1189d1b9,Intel,Biometric technologies,INTC,2012-07-02,2012-07-02,2012-07-02,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Israel,https://www.biometricupdate.com/201207/intel-acquires-idesias-heartbeat-biometrics-technology,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
msft_perceptive_pixel_2012_b3648d14,Microsoft,Perceptive Pixel,MSFT,2012-07-09,2012-07-09,2012-07-09,completed,,Software,horizontal,unknown,no,25,low,Multi touch hardware,https://web.archive.org/web/20120713225907/http://www.microsoft.com/en-us/news/Press/2012/Jul12/07-09TouchscreenPR.aspx,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_open_source_parallel_file_systems_2012_5499220a,Intel,Open-source parallel file systems,INTC,2012-07-13,2012-07-13,2012-07-13,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://www.datamation.com/data-center/intel-acquires-whamcloud-for-supercomputing-scale/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
goog_sparrow_2012_1854a9db,Alphabet,Sparrow,GOOG,2012-07-20,2012-07-20,2012-07-20,completed,25000.000,Software,horizontal,unknown,yes,25,high,Mobile apps,https://techcrunch.com/2012/07/20/google-acquires-iosmac-email-client-sparrow/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,4,0.65
aapl_authentec_2012_18d984bf,Apple,AuthenTec,AAPL,2012-07-27,2012-07-27,2012-07-27,completed,,Technology,horizontal,unknown,no,25,low,PC and mobile security products,https://www.theverge.com/2012/7/27/3193078/apple-purchases-authentec-356-million,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
goog_wildfire_interactive_2012_eb9ac855,Alphabet,Wildfire Interactive,GOOG,2012-08-01,2012-08-01,2012-08-01,completed,,Software,horizontal,unknown,yes,25,medium,Social media marketing,https://techcrunch.com/2012/08/06/google-wildfire-100-million/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_virustotal_com_2012_f3e6992a,Alphabet,VirusTotal.com,GOOG,2012-09-07,2012-09-07,2012-09-07,completed,,Software,horizontal,unknown,yes,25,medium,Security,http://blog.virustotal.com/2012/09/an-update-from-virustotal.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
goog_nik_software_2012_b9212c50,Alphabet,Nik Software,GOOG,2012-09-17,2012-09-17,2012-09-17,completed,,Software,horizontal,unknown,no,25,low,Photography,https://www.theverge.com/2012/9/17/3346182/google-acquires-snapseed-nik-software,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,4,0.65
aapl_particle_2012_74a5f2cf,Apple,Particle,AAPL,2012-09-27,2012-09-27,2012-09-27,completed,,Technology,horizontal,unknown,no,25,low,HTML5 Web app firm,https://news.cnet.com/8301-13579_3-57533825-37/apple-snaps-up-celebrity-backed-web-app-firm-particle,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
goog_viewdle_2012_6f882b33,Alphabet,Viewdle,GOOG,2012-10-01,2012-10-01,2012-10-01,completed,45000.000,Software,horizontal,unknown,yes,25,high,Facial recognition,https://news.cnet.com/8301-1023_3-57523863-93/google-buying-face-recognition-firm-viewdle/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
sap_ariba_2012_816ade28,SAP,Ariba,SAP,2012-10-01,2012-10-01,2012-10-01,completed,,Software,horizontal,unknown,no,25,low,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
msft_phonefactor_2012_fc0ef00e,Microsoft,PhoneFactor,MSFT,2012-10-04,2012-10-04,2012-10-04,completed,,Software,horizontal,unknown,no,25,low,Two-factor authentication system,https://www.zdnet.com/article/microsoft-buys-authentication-vendor-phonefactor/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_storsimple_2012_580013d9,Microsoft,StorSimple,MSFT,2012-10-16,2012-10-16,2012-10-16,completed,,Software,horizontal,unknown,no,25,low,Cloud-storage appliance vendor,https://www.zdnet.com/article/microsoft-acquires-cloud-storage-appliance-vendor-storsimple/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
msft_marketingpilot_2012_db938cd6,Microsoft,MarketingPilot,MSFT,2012-10-17,2012-10-17,2012-10-17,completed,,Software,horizontal,unknown,no,25,low,Marketing automation firm,https://www.zdnet.com/article/microsoft-buys-marketing-automation-firm-marketingpilot/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
intc_semiconductor_2012_8b588541,Intel,Semiconductor,INTC,2012-11-20,2012-11-20,2012-11-20,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United Kingdom,https://www.engadget.com/2012-11-20-intel-acquires-ziilabs.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
goog_incentive_targeting_2012_cdb30aea,Alphabet,Incentive Targeting,GOOG,2012-11-28,2012-11-28,2012-11-28,completed,,Software,horizontal,unknown,no,25,low,Digital coupons,https://www.boston.com/business/innovation/2012/11/28/google-buys-cambridge-online-marketing-firm/oD22I0r5NcT3lvf76sn0lM/story.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
goog_bufferbox_2012_a61d8d77,Alphabet,BufferBox,GOOG,2012-11-30,2012-11-30,2012-11-30,completed,17000.000,Software,horizontal,unknown,yes,25,high,Package delivery,http://business.financialpost.com/2012/11/30/google-snaps-up-waterloo-startup-bufferbox/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
aapl_novauris_technologies_2013_6d897844,Apple,Novauris Technologies,AAPL,2013-01-01,2013-01-01,2013-01-01,completed,,Technology,horizontal,unknown,yes,25,medium,Speech recognition,https://techcrunch.com/2014/04/03/speech-recognition-pioneer-novauris-bought-by-apple-team-now-works-on-siri/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.65
aapl_ottocat_2013_0d6836f1,Apple,OttoCat,AAPL,2013-01-01,2013-01-01,2013-01-01,completed,,Technology,horizontal,unknown,no,25,low,Search engine,https://techcrunch.com/2015/04/06/ottocat-apple/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
msft_id8_group_r2_studios_2013_06501b45,Microsoft,id8 Group R2 Studios,MSFT,2013-01-03,2013-01-03,2013-01-03,completed,,Software,horizontal,unknown,no,25,low,Home automation,https://professional.wsj.com/article/SB10001424127887324374004578218091764714864.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.85
sap_smartops_2013_bb8b7024,SAP,SmartOps,SAP,2013-02-01,2013-02-01,2013-02-01,completed,,Software,horizontal,unknown,no,25,low,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
sap_ticket_web_2013_7b5f4198,SAP,Ticket-Web,SAP,2013-02-01,2013-02-01,2013-02-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://news.sap.com/germany/sap-plant-ubernahme-von-ticketing-anbieter-ticket-web/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,1,0.65
msft_pando_networks_2013_c05f6218,Microsoft,Pando Networks,MSFT,2013-02-02,2013-02-02,2013-02-02,completed,,Software,horizontal,unknown,no,25,low,Peer-to-peer (P2P) media distribution,https://www.theverge.com/2015/3/15/8218215/microsoft-windows-10-updates-p2p,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
goog_channel_intelligence_2013_b9c2e959,Alphabet,Channel Intelligence,GOOG,2013-02-06,2013-02-06,2013-02-06,completed,125000.000,Software,horizontal,unknown,no,25,high,Product ecommerce,https://techcrunch.com/2013/02/06/google-acquires-channel-intelligence-to-boost-product-recommendations-and-e-commer-with-users/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
intc_html5_developer_tools_2013_54bda936,Intel,HTML5 developer tools,INTC,2013-02-21,2013-02-21,2013-02-21,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://www.reuters.com/article/idUS20835211320130222,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.85
sap_camilion_2013_9beaf135,SAP,Camilion,SAP,2013-03-01,2013-03-01,2013-03-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
msft_metricshub_2013_c853b192,Microsoft,MetricsHub,MSFT,2013-03-04,2013-03-04,2013-03-04,completed,,Software,horizontal,unknown,no,25,low,Cloud monitoring,https://www.theregister.co.uk/2013/03/05/microsoft_fosters_borgs_company/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
goog_dnnresearch_2013_13617c69,Alphabet,DNNresearch,GOOG,2013-03-12,2013-03-12,2013-03-12,completed,44000.000,Software,horizontal,unknown,yes,25,high,Deep Neural Networks,http://media.utoronto.ca/media-releases/u-of-t-neural-networks-start-up-acquired-by-google/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
goog_talaria_technologies_2013_273f1040,Alphabet,Talaria Technologies,GOOG,2013-03-15,2013-03-15,2013-03-15,completed,,Software,horizontal,unknown,no,25,low,Cloud computing,https://techcrunch.com/2013/03/15/google-acquires-web-application-server-talaria-to-enhance-its-cloud-platform/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_netbreeze_2013_5d41a182,Microsoft,Netbreeze,MSFT,2013-03-19,2013-03-19,2013-03-19,completed,,Software,horizontal,unknown,yes,25,medium,Social analytics,https://web.archive.org/web/20130702232633/http://gigaom.com/2013/03/19/microsoft-buys-into-multi-lingual-social-analytics-with-netbreeze-acquisition/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
aapl_wifislam_2013_9a59c0b2,Apple,WiFiSlam,AAPL,2013-03-23,2013-03-23,2013-03-23,completed,,Technology,horizontal,unknown,no,25,low,Indoor location,https://blogs.wsj.com/digits/2013/03/23/apple-acquires-indoor-location-company-wifislam,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.85
goog_behavio_2013_b5a6d9ac,Alphabet,Behavio,GOOG,2013-04-12,2013-04-12,2013-04-12,completed,,Software,horizontal,unknown,yes,25,medium,Social prediction,https://news.cnet.com/8301-1035_3-57579855-94/google-acquires-android-mobile-data-firm-behavio/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
intc_analytics_2013_55491013,Intel,Analytics,INTC,2013-04-17,2013-04-17,2013-04-17,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://readwrite.com/intel-acquires-mashery/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,2,0.65
goog_wavii_2013_7909df6b,Alphabet,Wavii,GOOG,2013-04-23,2013-04-23,2013-04-23,completed,,Software,horizontal,unknown,yes,25,medium,Natural language processing,https://techcrunch.com/2013/04/23/google-buys-wavii-for-north-of-30-million/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
intc_computer_networking_software_2013_08740460,Intel,Computer networking software,INTC,2013-04-28,2013-04-28,2013-04-28,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Ireland,https://www.eweek.com/networking/intel-buys-networking-software-firm-aepona/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
sap_hybris_2013_efd76389,SAP,hybris,SAP,2013-05-01,2013-05-01,2013-05-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
goog_makani_power_2013_3799a2cb,Alphabet,Makani Power,GOOG,2013-05-23,2013-05-23,2013-05-23,completed,,Software,horizontal,unknown,yes,25,medium,Airborne wind turbines,https://techcrunch.com/2013/05/22/google-x-acquires-makani-power-and-its-airborne-wind-turbines/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_inrelease_2013_926b0ee3,Microsoft,InRelease,MSFT,2013-06-03,2013-06-03,2013-06-03,completed,,Software,horizontal,unknown,yes,25,medium,Release management,https://techcrunch.com/2013/06/03/microsoft-acquires-incycles-release-management-service-inrelease-to-improve-its-team-foundation-server/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
goog_waze_2013_d0e186a2,Alphabet,Waze,GOOG,2013-06-11,2013-06-11,2013-06-11,completed,966000.000,Software,horizontal,unknown,yes,25,high,GPS navigation software,https://techcrunch.com/2013/07/29/yahoo-and-google-are-both-spending-big-money-on-acquisition-sprees-and-what-that-says-about-their-futures/?ncid=tcdaily,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
intc_pointing_device_gesture_recognition_2013_98bcf900,Intel,Pointing device gesture recognition,INTC,2013-07-16,2013-07-16,2013-07-16,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Israel,https://www.cnet.com/tech/tech-industry/intel-buys-omek-interactive-for-40m-report/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
aapl_hopstop_com_2013_4a81f1d5,Apple,HopStop.com,AAPL,2013-07-19,2013-07-19,2013-07-19,completed,,Technology,horizontal,unknown,no,25,low,Maps,https://www.bloomberg.com/news/2013-07-19/apple-said-to-buy-hopstop-pushing-deeper-into-maps.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.85
aapl_locationary_2013_b426c09c,Apple,Locationary,AAPL,2013-07-19,2013-07-19,2013-07-19,completed,,Technology,horizontal,unknown,yes,25,medium,Maps,http://allthingsd.com/20130719/apple-acquires-local-data-outfit-locationary,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
intc_analytics_2013_9d167442,Intel,Analytics,INTC,2013-07-22,2013-07-22,2013-07-22,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://acquiredby.co/intel-acquisitions/xtreme-insights/3920/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
aapl_passif_semiconductor_2013_edba4345,Apple,Passif Semiconductor,AAPL,2013-08-01,2013-08-01,2013-08-01,completed,,Technology,horizontal,unknown,no,25,low,Semiconductors,https://www.engadget.com/2013/08/01/apple-acquires-passif-semiconductor,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
aapl_matcha_2013_620f23a9,Apple,Matcha,AAPL,2013-08-13,2013-08-13,2013-08-13,completed,,Technology,horizontal,unknown,no,25,low,Media discovery app,https://venturebeat.com/2013/08/13/apple-acquires-matchatv,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
aapl_embark_2013_c513302a,Apple,Embark,AAPL,2013-08-22,2013-08-22,2013-08-22,completed,,Technology,horizontal,unknown,no,25,low,Maps,http://jessicalessin.com/2013/08/22/exclusive-apple-buys-another-map-app-embark,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
aapl_algotrim_2013_08774927,Apple,AlgoTrim,AAPL,2013-08-28,2013-08-28,2013-08-28,completed,,Technology,horizontal,unknown,yes,25,medium,Mobile data compression [ citation needed ],https://techcrunch.com/2013/08/28/apple-reportedly-acquires-swedish-firm-algotrim-a-company-that-does-mobile-media-and-data-compression,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
msft_nokia_mobile_phones_unit_2013_e8b05325,Microsoft,Nokia mobile phones unit,MSFT,2013-09-02,2013-09-02,2013-09-02,completed,,Software,horizontal,unknown,yes,25,medium,"Mobile phones , smartphones",https://web.archive.org/web/20130909073403/http://www.microsoft.com/en-us/news/press/2013/Sep13/09-02AnnouncementPR.aspx,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,2,0.70
intc_natural_language_processing_2013_2ac982a4,Intel,Natural language processing,INTC,2013-09-13,2013-09-13,2013-09-13,completed,,Semiconductors,horizontal,unknown,yes,25,medium,Spain,https://techcrunch.com/2013/09/13/intel-has-acquired-natural-language-processing-startup-indisys-price-north-of-26m/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
goog_bump_2013_a8ce8bf6,Alphabet,Bump,GOOG,2013-09-16,2013-09-16,2013-09-16,completed,,Software,horizontal,unknown,no,25,low,Mobile software,"https://www.pcmag.com/article2/0,2817,2424452,00.asp",https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
intc_network_security_2013_a4eac22f,Intel,Network security,INTC,2013-09-30,2013-09-30,2013-09-30,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://techcrunch.com/2013/09/30/intel-to-buy-security-company-sensory-networks-for-20m/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
sap_kxen_2013_e1cab4e5,SAP,KXEN,SAP,2013-10-01,2013-10-01,2013-10-01,completed,,Software,horizontal,unknown,yes,25,medium,,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_SAP,0,0.50
goog_flutter_2013_32c6dddc,Alphabet,Flutter,GOOG,2013-10-02,2013-10-02,2013-10-02,completed,,Software,horizontal,unknown,yes,25,medium,Gesture recognition technology,https://techcrunch.com/2013/10/02/google-acquires-yc-backed-flutter-a-gesture-recognition-technology-startup/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
aapl_cue_2013_38734dbf,Apple,Cue,AAPL,2013-10-03,2013-10-03,2013-10-03,completed,,Technology,horizontal,unknown,no,25,low,Personal assistant,http://appleinsider.com/articles/13/10/03/rumor-apple-may-have-acquired-personal-assistant-app-cue-for-at-least-35m,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
msft_hlw_software_2013_29cefa71,Microsoft,HLW Software,MSFT,2013-10-12,2013-10-12,2013-10-12,completed,,Software,horizontal,unknown,yes,25,medium,RDP applications,https://www.neowin.net/news/microsoft-buys-assets-from-itap-for-windows-server-2012-r2-remote-desktop-apps,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
goog_flexycore_2013_4f3bf294,Alphabet,FlexyCore,GOOG,2013-10-22,2013-10-22,2013-10-22,completed,23000.000,Software,horizontal,unknown,yes,25,high,DroidBooster app for Android,http://www.phonearena.com/news/Google-buys-the-company-behind-DroidBooster-to-speed-up-Android-cross-fingers-for-KitKat_id48565,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
msft_apiphany_2013_81e71b78,Microsoft,Apiphany,MSFT,2013-10-25,2013-10-25,2013-10-25,completed,,Software,horizontal,unknown,no,25,low,API management,https://techcrunch.com/2013/10/23/microsoft-acquires-apiphany-an-api-management-service-to-integrate-with-windows-azure/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Microsoft,1,0.65
intc_educational_software_2013_a243e8eb,Intel,Educational software,INTC,2013-11-08,2013-11-08,2013-11-08,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://techcrunch.com/2013/11/08/intel-has-acquired-kno-to-push-further-into-the-education-market/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
intc_hackathon_management_software_2013_c4929658,Intel,Hackathon management software,INTC,2013-11-20,2013-11-20,2013-11-20,completed,,Semiconductors,horizontal,unknown,yes,25,medium,United States,https://techcrunch.com/2013/12/03/hacker-league-mashery-intel/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Intel,1,0.65
aapl_primesense_2013_1f5709e1,Apple,PrimeSense,AAPL,2013-11-24,2013-11-24,2013-11-24,completed,,Technology,horizontal,unknown,yes,25,medium,Structured-light 3D scanners,http://allthingsd.com/20131124/apple-confirms-acquisition-of-3d-sensor-startup-primesense/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,3,0.65
aapl_acunu_2013_f1cde9b4,Apple,Acunu,AAPL,2013-12-01,2013-12-01,2013-12-01,completed,,Technology,horizontal,unknown,no,25,low,Database analytics,https://www.bloomberg.com/news/articles/2015-03-25/apple-s-foundationdb-acquisition-builds-on-earlier-database-buy,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.85
aapl_topsy_2013_82544abc,Apple,Topsy,AAPL,2013-12-02,2013-12-02,2013-12-02,completed,,Technology,horizontal,unknown,no,25,low,Analytics,http://www.macrumors.com/2013/12/02/apple-acquires-social-analytics-firm-topsy-for-200-million,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,2,0.65
goog_schaft_2013_37189257,Alphabet,Schaft,GOOG,2013-12-02,2013-12-02,2013-12-02,completed,,Software,horizontal,unknown,yes,25,medium,"Robotics , humanoid robots",https://www.nytimes.com/2013/12/04/technology/google-puts-money-on-robots-using-the-man-behind-android.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_industrial_perception_2013_b885bfe6,Alphabet,Industrial Perception,GOOG,2013-12-03,2013-12-03,2013-12-03,completed,,Software,horizontal,unknown,no,25,low,"Robotic arms , computer vision",https://www.nytimes.com/2013/12/04/technology/google-puts-money-on-robots-using-the-man-behind-android.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_redwood_robotics_2013_078e8bd5,Alphabet,Redwood Robotics,GOOG,2013-12-04,2013-12-04,2013-12-04,completed,,Software,horizontal,unknown,yes,25,medium,Robotic arms,https://www.nytimes.com/2013/12/04/technology/google-puts-money-on-robots-using-the-man-behind-android.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_meka_robotics_2013_1e8de3ae,Alphabet,Meka Robotics,GOOG,2013-12-05,2013-12-05,2013-12-05,completed,,Software,horizontal,unknown,yes,25,medium,Robots,https://www.nytimes.com/2013/12/04/technology/google-puts-money-on-robots-using-the-man-behind-android.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_holomni_2013_7d3c4ad2,Alphabet,Holomni,GOOG,2013-12-06,2013-12-06,2013-12-06,completed,,Software,horizontal,unknown,yes,25,medium,Robotic wheels,https://www.nytimes.com/2013/12/04/technology/google-puts-money-on-robots-using-the-man-behind-android.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_bot_dolly_2013_78fa72b1,Alphabet,Bot & Dolly,GOOG,2013-12-07,2013-12-07,2013-12-07,completed,,Software,horizontal,unknown,yes,25,medium,Robotic cameras,https://www.nytimes.com/2013/12/04/technology/google-puts-money-on-robots-using-the-man-behind-android.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_autofuss_2013_65aec8b7,Alphabet,Autofuss,GOOG,2013-12-08,2013-12-08,2013-12-08,completed,,Software,horizontal,unknown,yes,25,medium,Ads and design,https://www.nytimes.com/2013/12/04/technology/google-puts-money-on-robots-using-the-man-behind-android.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
goog_boston_dynamics_2013_7ce81fd6,Alphabet,Boston Dynamics,GOOG,2013-12-10,2013-12-10,2013-12-10,completed,,Software,horizontal,unknown,yes,25,medium,Robotics,https://www.nytimes.com/2013/12/04/technology/google-puts-money-on-robots-using-the-man-behind-android.html,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,2,0.65
aapl_broadmap_2013_465ba312,Apple,BroadMap,AAPL,2013-12-23,2013-12-23,2013-12-23,completed,,Technology,horizontal,unknown,no,25,low,Maps,http://allthingsd.com/20131223/apple-did-indeed-acquire-broadmap-and-catch-earlier-this-year/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
aapl_catch_com_2013_81e66c43,Apple,Catch.com,AAPL,2013-12-23,2013-12-23,2013-12-23,completed,,Technology,horizontal,unknown,no,25,low,Software,http://allthingsd.com/20131223/apple-did-indeed-acquire-broadmap-and-catch-earlier-this-year/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
aapl_dryft_2014_23916e42,Apple,Dryft,AAPL,2014-01-01,2014-01-01,2014-01-01,completed,,Technology,horizontal,unknown,no,25,low,On-Screen Keyboard,https://techcrunch.com/2015/04/08/apple-quietly-bought-dryft-a-keyboard-app/#.hzgvrt:9hQB,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
aapl_snappylabs_2014_2fbdaec1,Apple,SnappyLabs,AAPL,2014-01-04,2014-01-04,2014-01-04,completed,,Technology,horizontal,unknown,no,25,low,Photography software,https://techcrunch.com/2014/01/04/snappylabs/,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Apple,1,0.65
goog_bitspin_2014_1c5708d2,Alphabet,Bitspin,GOOG,2014-01-04,2014-01-04,2014-01-04,completed,,Software,horizontal,unknown,yes,25,medium,Timely app for Android,http://androidandme.com/2014/01/news/google-joins-hands-with-bitspin-the-creators-of-timely,https://en.wikipedia.org/wiki/List_of_mergers_and_acquisitions_by_Alphabet,1,0.65
